borocode,ntacode,ntaname,ntacount,decade_built,decade_count,build_rat
QN,QN29,Elmhurst,7361,1990s,114,1.548702622
QN,QN29,Elmhurst,7361,2000s,350,4.754788752
QN,QN29,Elmhurst,7361,2010s,187,2.540415704
QN,QN30,Maspeth,9163,1880s,1,0.010913456
QN,QN30,Maspeth,9163,1890s,252,2.750190985
QN,QN30,Maspeth,9163,1900s,420,4.583651642
QN,QN30,Maspeth,9163,1910s,1102,12.02662883
QN,QN30,Maspeth,9163,1920s,2534,27.65469824
QN,QN30,Maspeth,9163,1930s,1348,14.71133908
QN,QN30,Maspeth,9163,1940s,989,10.79340827
QN,QN30,Maspeth,9163,1950s,619,6.755429445
QN,QN30,Maspeth,9163,1960s,348,3.797882789
QN,QN30,Maspeth,9163,1970s,218,2.379133472
QN,QN30,Maspeth,9163,1980s,105,1.145912911
QN,QN30,Maspeth,9163,1990s,142,1.549710793
QN,QN30,Maspeth,9163,2000s,476,5.194805195
QN,QN30,Maspeth,9163,2010s,220,2.400960384
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,1800s,5,0.039209536
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,1810s,1,0.007841907
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,1820s,24,0.188205772
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,1830s,22,0.172521957
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,1840s,23,0.180363864
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,1850s,31,0.243099122
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,1860s,6,0.047051443
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,1870s,29,0.227415307
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,1880s,85,0.666562108
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,1890s,567,4.446361355
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,1900s,1774,13.91154329
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,1910s,1304,10.22584693
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,1920s,2484,19.47929737
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,1930s,2543,19.94196989
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,1940s,766,6.006900878
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,1950s,561,4.399309912
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,1960s,348,2.728983689
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,1970s,92,0.721455458
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,1980s,146,1.144918444
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,1990s,306,2.399623588
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,2000s,370,2.901505646
QN,QN31,Hunters Point-Sunnyside-West Maspeth,12752,2010s,301,2.360414053
QN,QN33,Cambria Heights,8585,1890s,6,0.069889342
QN,QN33,Cambria Heights,8585,1900s,73,0.850320326
QN,QN33,Cambria Heights,8585,1910s,94,1.094933023
QN,QN33,Cambria Heights,8585,1920s,1080,12.58008154
QN,QN33,Cambria Heights,8585,1930s,1474,17.16948165
QN,QN33,Cambria Heights,8585,1940s,2958,34.45544554
QN,QN33,Cambria Heights,8585,1950s,1673,19.48747816
QN,QN33,Cambria Heights,8585,1960s,568,6.616191031
QN,QN33,Cambria Heights,8585,1970s,155,1.805474665
QN,QN33,Cambria Heights,8585,1980s,52,0.60570763
QN,QN33,Cambria Heights,8585,1990s,80,0.931857892
QN,QN33,Cambria Heights,8585,2000s,138,1.607454863
QN,QN33,Cambria Heights,8585,2010s,58,0.675596971
QN,QN34,Queens Village,19522,1840s,1,0.005122426
QN,QN34,Queens Village,19522,1860s,1,0.005122426
QN,QN34,Queens Village,19522,1870s,2,0.010244852
QN,QN34,Queens Village,19522,1880s,3,0.015367278
QN,QN34,Queens Village,19522,1890s,69,0.353447393
QN,QN34,Queens Village,19522,1900s,261,1.336953181
QN,QN34,Queens Village,19522,1910s,750,3.841819486
QN,QN34,Queens Village,19522,1920s,7381,37.80862617
QN,QN34,Queens Village,19522,1930s,5770,29.55639791
QN,QN34,Queens Village,19522,1940s,1814,9.292080729
QN,QN34,Queens Village,19522,1950s,1640,8.400778609
QN,QN34,Queens Village,19522,1960s,564,2.889048253
QN,QN34,Queens Village,19522,1970s,162,0.829833009
QN,QN34,Queens Village,19522,1980s,89,0.455895912
QN,QN34,Queens Village,19522,1990s,132,0.676160229
QN,QN34,Queens Village,19522,2000s,288,1.475258683
QN,QN34,Queens Village,19522,2010s,87,0.44565106
QN,QN35,Briarwood-Jamaica Hills,9362,1800s,1,0.010681478
QN,QN35,Briarwood-Jamaica Hills,9362,1890s,204,2.179021577
QN,QN35,Briarwood-Jamaica Hills,9362,1900s,325,3.471480453
QN,QN35,Briarwood-Jamaica Hills,9362,1910s,672,7.177953429
QN,QN35,Briarwood-Jamaica Hills,9362,1920s,2757,29.44883572
QN,QN35,Briarwood-Jamaica Hills,9362,1930s,2083,22.24951933
QN,QN35,Briarwood-Jamaica Hills,9362,1940s,603,6.440931425
QN,QN35,Briarwood-Jamaica Hills,9362,1950s,591,6.312753685
QN,QN35,Briarwood-Jamaica Hills,9362,1960s,600,6.40888699
QN,QN35,Briarwood-Jamaica Hills,9362,1970s,346,3.695791498
QN,QN35,Briarwood-Jamaica Hills,9362,1980s,168,1.794488357
QN,QN35,Briarwood-Jamaica Hills,9362,1990s,175,1.869258705
QN,QN35,Briarwood-Jamaica Hills,9362,2000s,331,3.535569323
QN,QN35,Briarwood-Jamaica Hills,9362,2010s,97,1.036103397
QN,QN37,Kew Gardens Hills,4203,1900s,2,0.047585058
QN,QN37,Kew Gardens Hills,4203,1910s,2,0.047585058
QN,QN37,Kew Gardens Hills,4203,1920s,148,3.521294314
QN,QN37,Kew Gardens Hills,4203,1930s,344,8.184630026
QN,QN37,Kew Gardens Hills,4203,1940s,2009,47.79919105
QN,QN37,Kew Gardens Hills,4203,1950s,1168,27.78967404
QN,QN37,Kew Gardens Hills,4203,1960s,251,5.971924816
QN,QN37,Kew Gardens Hills,4203,1970s,75,1.784439686
QN,QN37,Kew Gardens Hills,4203,1980s,28,0.666190816
QN,QN37,Kew Gardens Hills,4203,1990s,45,1.070663812
QN,QN37,Kew Gardens Hills,4203,2000s,74,1.760647157
QN,QN37,Kew Gardens Hills,4203,2010s,23,0.54722817
QN,QN38,Pomonok-Flushing Heights-Hillcrest,4830,1890s,2,0.041407867
QN,QN38,Pomonok-Flushing Heights-Hillcrest,4830,1910s,6,0.124223602
QN,QN38,Pomonok-Flushing Heights-Hillcrest,4830,1920s,477,9.875776398
QN,QN38,Pomonok-Flushing Heights-Hillcrest,4830,1930s,559,11.57349896
QN,QN38,Pomonok-Flushing Heights-Hillcrest,4830,1940s,1167,24.16149068
QN,QN38,Pomonok-Flushing Heights-Hillcrest,4830,1950s,1730,35.81780538
QN,QN38,Pomonok-Flushing Heights-Hillcrest,4830,1960s,401,8.302277433
QN,QN38,Pomonok-Flushing Heights-Hillcrest,4830,1970s,79,1.635610766
QN,QN38,Pomonok-Flushing Heights-Hillcrest,4830,1980s,86,1.780538302
QN,QN38,Pomonok-Flushing Heights-Hillcrest,4830,1990s,43,0.890269151
QN,QN38,Pomonok-Flushing Heights-Hillcrest,4830,2000s,157,3.250517598
QN,QN38,Pomonok-Flushing Heights-Hillcrest,4830,2010s,66,1.366459627
QN,QN41,Fresh Meadows-Utopia,2875,1900s,1,0.034782609
QN,QN41,Fresh Meadows-Utopia,2875,1930s,259,9.008695652
QN,QN41,Fresh Meadows-Utopia,2875,1940s,1289,44.83478261
QN,QN41,Fresh Meadows-Utopia,2875,1950s,1147,39.89565217
QN,QN41,Fresh Meadows-Utopia,2875,1960s,90,3.130434783
QN,QN41,Fresh Meadows-Utopia,2875,1970s,8,0.27826087
QN,QN41,Fresh Meadows-Utopia,2875,1980s,8,0.27826087
QN,QN41,Fresh Meadows-Utopia,2875,1990s,7,0.243478261
QN,QN41,Fresh Meadows-Utopia,2875,2000s,28,0.973913043
QN,QN41,Fresh Meadows-Utopia,2875,2010s,19,0.660869565
QN,QN42,Oakland Gardens,4132,1890s,1,0.024201355
QN,QN42,Oakland Gardens,4132,1920s,19,0.45982575
QN,QN42,Oakland Gardens,4132,1930s,44,1.064859632
QN,QN42,Oakland Gardens,4132,1940s,740,17.9090029
QN,QN42,Oakland Gardens,4132,1950s,2097,50.75024201
QN,QN42,Oakland Gardens,4132,1960s,766,18.53823814
QN,QN42,Oakland Gardens,4132,1970s,182,4.40464666
QN,QN42,Oakland Gardens,4132,1980s,11,0.266214908
QN,QN42,Oakland Gardens,4132,1990s,21,0.508228461
QN,QN42,Oakland Gardens,4132,2000s,115,2.783155857
QN,QN42,Oakland Gardens,4132,2010s,75,1.815101646
QN,QN43,Bellerose,5751,1910s,15,0.260824204
QN,QN43,Bellerose,5751,1920s,1091,18.97061381
QN,QN43,Bellerose,5751,1930s,1060,18.43157712
QN,QN43,Bellerose,5751,1940s,1253,21.78751521
QN,QN43,Bellerose,5751,1950s,1741,30.272996
QN,QN43,Bellerose,5751,1960s,164,2.851677969
QN,QN43,Bellerose,5751,1970s,85,1.478003825
QN,QN43,Bellerose,5751,1980s,20,0.347765606
QN,QN43,Bellerose,5751,1990s,8,0.139106242
QN,QN43,Bellerose,5751,2000s,161,2.799513128
QN,QN43,Bellerose,5751,2010s,20,0.347765606
QN,QN44,Glen Oaks-Floral Park-New Hyde Park,4183,1900s,1,0.023906287
QN,QN44,Glen Oaks-Floral Park-New Hyde Park,4183,1910s,1,0.023906287
QN,QN44,Glen Oaks-Floral Park-New Hyde Park,4183,1920s,149,3.562036816
QN,QN44,Glen Oaks-Floral Park-New Hyde Park,4183,1930s,170,4.06406885
QN,QN44,Glen Oaks-Floral Park-New Hyde Park,4183,1940s,853,20.39206311
QN,QN44,Glen Oaks-Floral Park-New Hyde Park,4183,1950s,2466,58.95290461
QN,QN44,Glen Oaks-Floral Park-New Hyde Park,4183,1960s,238,5.68969639
QN,QN44,Glen Oaks-Floral Park-New Hyde Park,4183,1970s,108,2.581879034
QN,QN44,Glen Oaks-Floral Park-New Hyde Park,4183,1980s,16,0.382500598
QN,QN44,Glen Oaks-Floral Park-New Hyde Park,4183,1990s,11,0.262969161
QN,QN44,Glen Oaks-Floral Park-New Hyde Park,4183,2000s,69,1.649533827
QN,QN44,Glen Oaks-Floral Park-New Hyde Park,4183,2010s,42,1.004064069
QN,QN45,Douglas Manor-Douglaston-Little Neck,5591,1900s,28,0.500804865
QN,QN45,Douglas Manor-Douglaston-Little Neck,5591,1910s,55,0.983723842
QN,QN45,Douglas Manor-Douglaston-Little Neck,5591,1920s,913,16.32981578
QN,QN45,Douglas Manor-Douglaston-Little Neck,5591,1930s,793,14.18350921
QN,QN45,Douglas Manor-Douglaston-Little Neck,5591,1940s,480,8.585226256
QN,QN45,Douglas Manor-Douglaston-Little Neck,5591,1950s,1409,25.20121624
QN,QN45,Douglas Manor-Douglaston-Little Neck,5591,1960s,676,12.09086031
QN,QN45,Douglas Manor-Douglaston-Little Neck,5591,1970s,409,7.315328206
QN,QN45,Douglas Manor-Douglaston-Little Neck,5591,1980s,70,1.252012162
QN,QN45,Douglas Manor-Douglaston-Little Neck,5591,1990s,65,1.162582722
QN,QN45,Douglas Manor-Douglaston-Little Neck,5591,2000s,244,4.36415668
QN,QN45,Douglas Manor-Douglaston-Little Neck,5591,2010s,104,1.860132356
QN,QN46,Bayside-Bayside Hills,10959,1890s,4,0.036499681
QN,QN46,Bayside-Bayside Hills,10959,1900s,62,0.56574505
QN,QN46,Bayside-Bayside Hills,10959,1910s,124,1.131490099
QN,QN46,Bayside-Bayside Hills,10959,1920s,1499,13.67825532
QN,QN46,Bayside-Bayside Hills,10959,1930s,1994,18.19509079
QN,QN46,Bayside-Bayside Hills,10959,1940s,1892,17.26434894
QN,QN46,Bayside-Bayside Hills,10959,1950s,2973,27.12838763
QN,QN46,Bayside-Bayside Hills,10959,1960s,1201,10.95902911
QN,QN46,Bayside-Bayside Hills,10959,1970s,247,2.253855279
QN,QN46,Bayside-Bayside Hills,10959,1980s,199,1.815859111
QN,QN46,Bayside-Bayside Hills,10959,1990s,138,1.259238982
QN,QN46,Bayside-Bayside Hills,10959,2000s,293,2.673601606
QN,QN46,Bayside-Bayside Hills,10959,2010s,128,1.16798978
QN,QN47,Ft. Totten-Bay Terrace-Clearview,2638,1900s,2,0.075815011
QN,QN47,Ft. Totten-Bay Terrace-Clearview,2638,1910s,3,0.113722517
QN,QN47,Ft. Totten-Bay Terrace-Clearview,2638,1920s,10,0.379075057
QN,QN47,Ft. Totten-Bay Terrace-Clearview,2638,1930s,69,2.615617892
QN,QN47,Ft. Totten-Bay Terrace-Clearview,2638,1940s,515,19.52236543
QN,QN47,Ft. Totten-Bay Terrace-Clearview,2638,1950s,776,29.41622441
QN,QN47,Ft. Totten-Bay Terrace-Clearview,2638,1960s,468,17.74071266
QN,QN47,Ft. Totten-Bay Terrace-Clearview,2638,1970s,536,20.31842305
QN,QN47,Ft. Totten-Bay Terrace-Clearview,2638,1980s,118,4.473085671
QN,QN47,Ft. Totten-Bay Terrace-Clearview,2638,1990s,27,1.023502654
QN,QN47,Ft. Totten-Bay Terrace-Clearview,2638,2000s,39,1.478392722
QN,QN47,Ft. Totten-Bay Terrace-Clearview,2638,2010s,14,0.53070508
QN,QN48,Auburndale,5243,1900s,2,0.0381461
QN,QN48,Auburndale,5243,1910s,7,0.133511348
QN,QN48,Auburndale,5243,1920s,321,6.12244898
QN,QN48,Auburndale,5243,1930s,592,11.29124547
QN,QN48,Auburndale,5243,1940s,1774,33.83559031
QN,QN48,Auburndale,5243,1950s,1705,32.51954988
QN,QN48,Auburndale,5243,1960s,402,7.667366012
QN,QN48,Auburndale,5243,1970s,46,0.87736029
QN,QN48,Auburndale,5243,1980s,46,0.87736029
QN,QN48,Auburndale,5243,1990s,35,0.667556742
QN,QN48,Auburndale,5243,2000s,136,2.59393477
QN,QN48,Auburndale,5243,2010s,79,1.506770933
QN,QN49,Whitestone,7979,1890s,1,0.012532899
QN,QN49,Whitestone,7979,1900s,30,0.375986966
QN,QN49,Whitestone,7979,1910s,173,2.168191503
QN,QN49,Whitestone,7979,1920s,988,12.38250407
QN,QN49,Whitestone,7979,1930s,1120,14.03684672
QN,QN49,Whitestone,7979,1940s,972,12.18197769
QN,QN49,Whitestone,7979,1950s,2105,26.3817521
QN,QN49,Whitestone,7979,1960s,951,11.91878682
QN,QN49,Whitestone,7979,1970s,299,3.747336759
QN,QN49,Whitestone,7979,1980s,198,2.481513974
QN,QN49,Whitestone,7979,1990s,193,2.41884948
QN,QN49,Whitestone,7979,2000s,422,5.288883319
QN,QN49,Whitestone,7979,2010s,178,2.230855997
QN,QN50,Elmhurst-Maspeth,5404,1800s,1,0.018504811
QN,QN50,Elmhurst-Maspeth,5404,1890s,363,6.717246484
QN,QN50,Elmhurst-Maspeth,5404,1900s,217,4.015544041
QN,QN50,Elmhurst-Maspeth,5404,1910s,335,6.199111769
QN,QN50,Elmhurst-Maspeth,5404,1920s,936,17.32050333
QN,QN50,Elmhurst-Maspeth,5404,1930s,656,12.13915618
QN,QN50,Elmhurst-Maspeth,5404,1940s,755,13.97113249
QN,QN50,Elmhurst-Maspeth,5404,1950s,506,9.363434493
QN,QN50,Elmhurst-Maspeth,5404,1960s,366,6.772760918
QN,QN50,Elmhurst-Maspeth,5404,1970s,180,3.330866025
QN,QN50,Elmhurst-Maspeth,5404,1980s,225,4.163582531
QN,QN50,Elmhurst-Maspeth,5404,1990s,129,2.387120651
QN,QN50,Elmhurst-Maspeth,5404,2000s,297,5.495928942
QN,QN50,Elmhurst-Maspeth,5404,2010s,132,2.442635085
QN,QN51,Murray Hill,7476,1890s,4,0.053504548
QN,QN51,Murray Hill,7476,1900s,79,1.056714821
QN,QN51,Murray Hill,7476,1910s,189,2.528089888
QN,QN51,Murray Hill,7476,1920s,1210,16.18512574
QN,QN51,Murray Hill,7476,1930s,1715,22.94007491
QN,QN51,Murray Hill,7476,1940s,929,12.42643125
QN,QN51,Murray Hill,7476,1950s,1356,18.13804173
QN,QN51,Murray Hill,7476,1960s,1032,13.80417335
QN,QN51,Murray Hill,7476,1970s,236,3.156768325
QN,QN51,Murray Hill,7476,1980s,158,2.113429642
QN,QN51,Murray Hill,7476,1990s,99,1.32423756
QN,QN51,Murray Hill,7476,2000s,215,2.875869449
QN,QN51,Murray Hill,7476,2010s,103,1.377742108
QN,QN52,East Flushing,4591,1890s,3,0.065345241
QN,QN52,East Flushing,4591,1900s,52,1.132650839
QN,QN52,East Flushing,4591,1910s,277,6.03354389
QN,QN52,East Flushing,4591,1920s,1143,24.8965367
QN,QN52,East Flushing,4591,1930s,897,19.53822697
QN,QN52,East Flushing,4591,1940s,322,7.013722501
QN,QN52,East Flushing,4591,1950s,617,13.43933783
QN,QN52,East Flushing,4591,1960s,371,8.081028098
QN,QN52,East Flushing,4591,1970s,163,3.550424744
QN,QN52,East Flushing,4591,1980s,183,3.986059682
QN,QN52,East Flushing,4591,1990s,57,1.241559573
QN,QN52,East Flushing,4591,2000s,258,5.619690699
QN,QN52,East Flushing,4591,2010s,152,3.310825528
QN,QN53,Woodhaven,19785,1660s,1,0.005054334
QN,QN53,Woodhaven,19785,1800s,4,0.020217336
QN,QN53,Woodhaven,19785,1820s,1,0.005054334
QN,QN53,Woodhaven,19785,1830s,1,0.005054334
QN,QN53,Woodhaven,19785,1850s,2,0.010108668
QN,QN53,Woodhaven,19785,1860s,2,0.010108668
QN,QN53,Woodhaven,19785,1870s,3,0.015163002
QN,QN53,Woodhaven,19785,1880s,12,0.060652009
QN,QN53,Woodhaven,19785,1890s,249,1.258529189
QN,QN53,Woodhaven,19785,1900s,2200,11.119535
QN,QN53,Woodhaven,19785,1910s,2736,13.82865807
QN,QN53,Woodhaven,19785,1920s,6406,32.37806419
QN,QN53,Woodhaven,19785,1930s,2273,11.48850139
QN,QN53,Woodhaven,19785,1940s,667,3.371240839
QN,QN53,Woodhaven,19785,1950s,645,3.260045489
QN,QN53,Woodhaven,19785,1960s,684,3.457164519
QN,QN53,Woodhaven,19785,1970s,486,2.456406368
QN,QN53,Woodhaven,19785,1980s,393,1.986353298
QN,QN53,Woodhaven,19785,1990s,816,4.124336619
QN,QN53,Woodhaven,19785,2000s,1027,5.190801112
QN,QN53,Woodhaven,19785,2010s,299,1.511245893
QN,QN54,Richmond Hill,21349,1800s,3,0.01405218
QN,QN54,Richmond Hill,21349,1870s,2,0.00936812
QN,QN54,Richmond Hill,21349,1880s,9,0.042156541
QN,QN54,Richmond Hill,21349,1890s,333,1.559792028
QN,QN54,Richmond Hill,21349,1900s,1183,5.54124315
QN,QN54,Richmond Hill,21349,1910s,3524,16.50662795
QN,QN54,Richmond Hill,21349,1920s,7384,34.5871001
QN,QN54,Richmond Hill,21349,1930s,3267,15.30282449
QN,QN54,Richmond Hill,21349,1940s,706,3.306946461
QN,QN54,Richmond Hill,21349,1950s,1460,6.838727809
QN,QN54,Richmond Hill,21349,1960s,1134,5.311724203
QN,QN54,Richmond Hill,21349,1970s,361,1.690945712
QN,QN54,Richmond Hill,21349,1980s,250,1.171015036
QN,QN54,Richmond Hill,21349,1990s,232,1.086701953
QN,QN54,Richmond Hill,21349,2000s,718,3.363155183
QN,QN54,Richmond Hill,21349,2010s,168,0.786922104
QN,QN55,South Ozone Park,30142,1800s,1,0.00331763
QN,QN55,South Ozone Park,30142,1850s,1,0.00331763
QN,QN55,South Ozone Park,30142,1860s,2,0.00663526
QN,QN55,South Ozone Park,30142,1880s,2,0.00663526
QN,QN55,South Ozone Park,30142,1890s,467,1.549333156
QN,QN55,South Ozone Park,30142,1900s,1149,3.811956738
QN,QN55,South Ozone Park,30142,1910s,2585,8.576073253
QN,QN55,South Ozone Park,30142,1920s,10420,34.5697034
QN,QN55,South Ozone Park,30142,1930s,6034,20.01857873
QN,QN55,South Ozone Park,30142,1940s,1799,5.968416163
QN,QN55,South Ozone Park,30142,1950s,2442,8.10165218
QN,QN55,South Ozone Park,30142,1960s,1050,3.483511379
QN,QN55,South Ozone Park,30142,1970s,420,1.393404552
QN,QN55,South Ozone Park,30142,1980s,704,2.335611439
QN,QN55,South Ozone Park,30142,1990s,525,1.74175569
QN,QN55,South Ozone Park,30142,2000s,863,2.863114591
QN,QN55,South Ozone Park,30142,2010s,298,0.988653706
QN,QN56,Ozone Park,7986,1800s,2,0.025043827
QN,QN56,Ozone Park,7986,1830s,1,0.012521913
QN,QN56,Ozone Park,7986,1840s,3,0.03756574
QN,QN56,Ozone Park,7986,1850s,3,0.03756574
QN,QN56,Ozone Park,7986,1860s,2,0.025043827
QN,QN56,Ozone Park,7986,1870s,3,0.03756574
QN,QN56,Ozone Park,7986,1880s,3,0.03756574
QN,QN56,Ozone Park,7986,1890s,52,0.651139494
QN,QN56,Ozone Park,7986,1900s,248,3.10543451
QN,QN56,Ozone Park,7986,1910s,494,6.185825194
QN,QN56,Ozone Park,7986,1920s,2847,35.6498873
QN,QN56,Ozone Park,7986,1930s,1499,18.77034811
QN,QN56,Ozone Park,7986,1940s,470,5.885299274
QN,QN56,Ozone Park,7986,1950s,465,5.822689707
QN,QN56,Ozone Park,7986,1960s,652,8.164287503
QN,QN56,Ozone Park,7986,1970s,178,2.228900576
QN,QN56,Ozone Park,7986,1980s,179,2.241422489
QN,QN56,Ozone Park,7986,1990s,173,2.166291009
QN,QN56,Ozone Park,7986,2000s,221,2.76734285
QN,QN56,Ozone Park,7986,2010s,117,1.465063862
QN,QN57,Lindenwood-Howard Beach,6667,1890s,4,0.059997
QN,QN57,Lindenwood-Howard Beach,6667,1900s,15,0.224988751
QN,QN57,Lindenwood-Howard Beach,6667,1910s,78,1.169941503
QN,QN57,Lindenwood-Howard Beach,6667,1920s,546,8.18959052
QN,QN57,Lindenwood-Howard Beach,6667,1930s,954,14.30928454
QN,QN57,Lindenwood-Howard Beach,6667,1940s,334,5.009749513
QN,QN57,Lindenwood-Howard Beach,6667,1950s,1124,16.85915704
QN,QN57,Lindenwood-Howard Beach,6667,1960s,2052,30.77846108
QN,QN57,Lindenwood-Howard Beach,6667,1970s,462,6.929653517
QN,QN57,Lindenwood-Howard Beach,6667,1980s,69,1.034948253
QN,QN57,Lindenwood-Howard Beach,6667,1990s,102,1.529923504
QN,QN57,Lindenwood-Howard Beach,6667,2000s,182,2.729863507
QN,QN57,Lindenwood-Howard Beach,6667,2010s,42,0.629968502
QN,QN60,Kew Gardens,9257,1800s,1,0.010802636
QN,QN60,Kew Gardens,9257,1880s,4,0.043210543
QN,QN60,Kew Gardens,9257,1890s,367,3.964567354
QN,QN60,Kew Gardens,9257,1900s,397,4.28864643
QN,QN60,Kew Gardens,9257,1910s,1115,12.04493897
QN,QN60,Kew Gardens,9257,1920s,2419,26.1315761
QN,QN60,Kew Gardens,9257,1930s,873,9.430701091
QN,QN60,Kew Gardens,9257,1940s,312,3.370422383
QN,QN60,Kew Gardens,9257,1950s,569,6.146699795
QN,QN60,Kew Gardens,9257,1960s,1443,15.58820352
QN,QN60,Kew Gardens,9257,1970s,539,5.822620719
QN,QN60,Kew Gardens,9257,1980s,242,2.614237874
QN,QN60,Kew Gardens,9257,1990s,285,3.078751215
QN,QN60,Kew Gardens,9257,2000s,322,3.478448741
QN,QN60,Kew Gardens,9257,2010s,104,1.123474128
QN,QN61,Jamaica,13872,1800s,2,0.014417532
QN,QN61,Jamaica,13872,1880s,8,0.057670127
QN,QN61,Jamaica,13872,1890s,197,1.420126874
QN,QN61,Jamaica,13872,1900s,781,5.630046136
QN,QN61,Jamaica,13872,1910s,1429,10.30132641
QN,QN61,Jamaica,13872,1920s,5110,36.83679354
QN,QN61,Jamaica,13872,1930s,2410,17.37312572
QN,QN61,Jamaica,13872,1940s,413,2.9772203
QN,QN61,Jamaica,13872,1950s,563,4.058535179
QN,QN61,Jamaica,13872,1960s,682,4.916378316
QN,QN61,Jamaica,13872,1970s,297,2.14100346
QN,QN61,Jamaica,13872,1980s,217,1.564302191
QN,QN61,Jamaica,13872,1990s,233,1.679642445
QN,QN61,Jamaica,13872,2000s,607,4.375720877
QN,QN61,Jamaica,13872,2010s,213,1.535467128
QN,QN62,Queensboro Hill,4301,1890s,1,0.023250407
QN,QN62,Queensboro Hill,4301,1910s,13,0.302255289
QN,QN62,Queensboro Hill,4301,1920s,335,7.788886306
QN,QN62,Queensboro Hill,4301,1930s,519,12.06696117
QN,QN62,Queensboro Hill,4301,1940s,1084,25.20344106
QN,QN62,Queensboro Hill,4301,1950s,1501,34.89886073
QN,QN62,Queensboro Hill,4301,1960s,399,9.276912346
QN,QN62,Queensboro Hill,4301,1970s,72,1.674029296
QN,QN62,Queensboro Hill,4301,1980s,71,1.650778889
QN,QN62,Queensboro Hill,4301,1990s,51,1.185770751
QN,QN62,Queensboro Hill,4301,2000s,146,3.394559405
QN,QN62,Queensboro Hill,4301,2010s,73,1.697279702
QN,QN63,Woodside,12965,1780s,1,0.007713074
QN,QN63,Woodside,12965,1800s,2,0.015426147
QN,QN63,Woodside,12965,1860s,1,0.007713074
QN,QN63,Woodside,12965,1890s,1534,11.83185499
QN,QN63,Woodside,12965,1900s,1258,9.703046664
QN,QN63,Woodside,12965,1910s,1354,10.44350174
QN,QN63,Woodside,12965,1920s,1823,14.06093328
QN,QN63,Woodside,12965,1930s,1742,13.43617432
QN,QN63,Woodside,12965,1940s,824,6.355572696
QN,QN63,Woodside,12965,1950s,678,5.229463941
QN,QN63,Woodside,12965,1960s,682,5.260316236
QN,QN63,Woodside,12965,1970s,720,5.553413035
QN,QN63,Woodside,12965,1980s,266,2.051677594
QN,QN63,Woodside,12965,1990s,581,4.481295796
QN,QN63,Woodside,12965,2000s,647,4.990358658
QN,QN63,Woodside,12965,2010s,236,1.820285384
QN,QN66,Laurelton,11309,1890s,16,0.141480237
QN,QN66,Laurelton,11309,1900s,35,0.309488018
QN,QN66,Laurelton,11309,1910s,132,1.167211955
QN,QN66,Laurelton,11309,1920s,2192,19.38279247
QN,QN66,Laurelton,11309,1930s,2704,23.91016005
QN,QN66,Laurelton,11309,1940s,1726,15.26218056
QN,QN66,Laurelton,11309,1950s,2463,21.77911398
QN,QN66,Laurelton,11309,1960s,522,4.615792731
QN,QN66,Laurelton,11309,1970s,224,1.980723318
QN,QN66,Laurelton,11309,1980s,452,3.996816695
QN,QN66,Laurelton,11309,1990s,244,2.157573614
QN,QN66,Laurelton,11309,2000s,250,2.210628703
QN,QN66,Laurelton,11309,2010s,71,0.627818552
QN,QN68,Queensbridge-Ravenswood-Long Island City,6820,1800s,9,0.131964809
QN,QN68,Queensbridge-Ravenswood-Long Island City,6820,1820s,2,0.029325513
QN,QN68,Queensbridge-Ravenswood-Long Island City,6820,1840s,2,0.029325513
QN,QN68,Queensbridge-Ravenswood-Long Island City,6820,1850s,3,0.04398827
QN,QN68,Queensbridge-Ravenswood-Long Island City,6820,1860s,6,0.08797654
QN,QN68,Queensbridge-Ravenswood-Long Island City,6820,1870s,3,0.04398827
QN,QN68,Queensbridge-Ravenswood-Long Island City,6820,1880s,20,0.293255132
QN,QN68,Queensbridge-Ravenswood-Long Island City,6820,1890s,352,5.161290323
QN,QN68,Queensbridge-Ravenswood-Long Island City,6820,1900s,897,13.15249267
QN,QN68,Queensbridge-Ravenswood-Long Island City,6820,1910s,1132,16.59824047
QN,QN68,Queensbridge-Ravenswood-Long Island City,6820,1920s,877,12.85923754
QN,QN68,Queensbridge-Ravenswood-Long Island City,6820,1930s,899,13.18181818
